Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
4262,0,0.368639381,0,0,0.500829646,0,0,0,0.130530973,0,0,0,5
4263,0,0.369692786,0,0,0.02837418,0,0.335864688,0,0.016085606,0.249982741,0,0,19
4264,0,0.370399909,0,0,0,0,0.357297482,0,0,0,0.272302609,0,7
4265,0,0.370657673,0,0,0.585328836,0,0,0,0.044013491,0,0,0,14
4266,0,0.371505605,0,0,0.026678019,0,0.280615865,0,0.015112814,0.176387115,0,0.129700582,19
4267,0,0.37220746,0.046845783,0.045467966,0.093691566,0.186792639,0,0,0.254994587,0,0,0,2
4268,0,0.372932331,0,0,0,0,0.490944753,0,0,0,0.136122916,0,7
4269,0,0.373577656,0,0,0.154573666,0,0.191222107,0,0.153834786,0.126791784,0,0,14
4270,0,0.374330915,0,0.022838111,0,0.2371833,0,0,0.285119543,0,0.063518496,0.017009635,16
4271,0,0.374543558,0,0.085376456,0.291775343,0,0,0,0.248304643,0,0,0,5
4272,0,0.375436148,0,0,0.252686671,0,0,0,0.258688067,0.012770412,0,0.100418702,14
4273,0,0.375527756,0,0,0,0.023143081,0.013526192,0,0.587802971,0,0,0,2
4274,0,0.375764273,0,0,0.107403315,0,0.155138122,0,0.152338858,0.209355433,0,0,14
4275,0,0.375792097,0,0,0.024279103,0,0.336133855,0,0.016233535,0.11491634,0,0.132645069,19
4276,0,0.37646028,0,0,0.265040888,0,0,0,0.324474299,0,0,0.034024533,21
4277,0,0.37646028,0,0,0.265040888,0,0,0,0.324474299,0,0,0.034024533,21
4278,0,0.37646028,0,0,0.265040888,0,0,0,0.324474299,0,0,0.034024533,21
4279,0,0.376513955,0.372827804,0,0,0,0,0,0,0.122696156,0,0.127962085,17
4280,0,0.376664553,0,0,0,0,0.309025576,0,0,0,0.314309871,0,7
4281,0,0.376713258,0.064594925,0,0.129189849,0,0.224318089,0,0.205183878,0,0,0,2
4282,0,0.377723971,0,0,0.159806295,0,0.05901937,0,0.368341404,0,0,0.035108959,14
4283,0,0.377723971,0,0,0.159806295,0,0.05901937,0,0.368341404,0,0,0.035108959,14
4284,0,0.378124256,0,0,0.21030707,0,0,0,0.199238277,0.212330398,0,0,14
4285,0,0.379336069,0,0,0,0.235981599,0,0,0.341290563,0,0.025612334,0.017779436,16
4286,0,0.379980325,0,0.131824889,0,0,0.314313822,0,0.091244466,0,0.082636498,0,21
4287,0,0.380826526,0,0.281114849,0,0.065833734,0.234502643,0,0.037722249,0,0,0,16
4288,0,0.380840779,0.013256189,0,0.034129193,0.010106928,0.319466823,0,0,0.220887652,0,0.021312436,19
4289,0,0.381193765,0,0.035230009,0,0,0.452414143,0,0,0,0.02952731,0.101634774,16
4290,0,0.38150289,0,0.04087531,0.441577209,0,0,0,0.136044591,0,0,0,21
4291,0,0.381595092,0,0.007361963,0,0.220858896,0,0,0.390184049,0,0,0,2
4292,0,0.381606915,0,0,0,0.271220065,0.025223183,0,0.288082755,0.033867082,0,0,19
4293,0,0.381630648,0,0.129174853,0,0,0.315324165,0,0.092092338,0,0.081777996,0,21
4294,0,0.381973203,0,0.12862363,0,0,0.316443362,0,0.090377588,0,0.082582217,0,21
4295,0,0.382187148,0,0,0,0.23775523,0,0,0.299636728,0,0.064386822,0.016034072,16
4296,0,0.382454411,0,0,0,0,0.588713652,0,0,0.028831937,0,0,19
4297,0,0.382638492,0,0,0,0,0.340757662,0,0,0.225395012,0,0.051208833,5
4298,0,0.382649193,0,0.543593632,0,0,0,0,0,0,0.073757175,0,23
4299,0,0.383174792,0,0,0.269768133,0,0,0,0.312425684,0,0,0.034631391,21
4300,0,0.383195356,0,0,0,0,0.340660386,0,0,0.225330669,0,0.050813588,5
4301,0,0.38333517,0,0,0,0,0.322274882,0,0,0,0.294389948,0,7
4302,0,0.383466046,0.042587456,0,0.085174913,0.020667442,0.041334884,0,0.426769258,0,0,0,2
4303,0,0.383492161,0,0,0,0.240162927,0.011374116,0,0.364970796,0,0,0,2
4304,0,0.38372093,0,0.023255814,0,0.209302326,0,0,0.38372093,0,0,0,2
4305,0,0.384486166,0,0.019268775,0.382312253,0,0.051383399,0,0.14743083,0,0.015118577,0,21
4306,0,0.384615385,0,0.033057851,0.380801017,0,0.018944692,0,0.163636364,0,0,0.018944692,10
4307,0,0.384743766,0,0.019143923,0.381602199,0,0.052621245,0,0.146671903,0,0.015216964,0,21
4308,0,0.384911717,0,0,0.256607812,0,0,0.256607812,0,0,0.101872659,0,15
4309,0,0.386275733,0,0,0,0.236805989,0.010979414,0,0.354335621,0,0.011603244,0,16
4310,0,0.386664899,0,0.030885472,0.066675504,0.06800106,0.107104984,0,0.150318134,0,0.109623542,0.080726405,2
4311,0,0.387154083,0,0,0.200068329,0,0.006696276,0,0,0.34451657,0,0.061564742,10
4312,0,0.387190684,0,0.023289665,0,0.241872877,0.008854925,0,0.329936924,0,0.008854925,0,16
4313,0,0.387543253,0,0,0.367474048,0,0,0,0.244982699,0,0,0,5
4314,0,0.387942936,0.073017334,0,0.146034668,0,0,0,0.393005062,0,0,0,2
4315,0,0.388097768,0,0.039957492,0.258873539,0,0,0,0.27098831,0,0,0.042082891,12
4316,0,0.388315372,0,0,0,0,0.307770845,0,0,0,0.303913783,0,7
4317,0,0.389395427,0.066769533,0,0.133539066,0.032402862,0.165801655,0,0.212091457,0,0,0,2
4318,0,0.389679043,0,0,0,0.238892385,0.013593455,0,0.348646948,0,0.009188169,0,16
4319,0,0.389690599,0,0,0,0,0.445929093,0,0,0,0.147277154,0.017103153,7
4320,0,0.389690599,0,0,0,0,0.445929093,0,0,0,0.147277154,0.017103153,7
4321,0,0.390625,0,0.109375,0,0.125,0.125,0,0.125,0,0.125,0,2
4322,0,0.390625,0,0.109375,0,0.125,0.125,0,0.125,0,0.125,0,2
4323,0,0.39082313,0,0,0.010370822,0.116083489,0.002309469,0,0.178569872,0.028497974,0,0.273345244,19
4324,0,0.39094423,0.043806368,0,0.087612737,0.196300387,0.042517946,0,0.238818332,0,0,0,2
4325,0,0.391063437,0,0.021737586,0,0.293599489,0,0,0.293599489,0,0,0,7
4326,0,0.391279648,0,0.021729868,0,0.293495242,0,0,0.293495242,0,0,0,7
4327,0,0.391720233,0,0,0.195056627,0,0.048285889,0,0.218549128,0.146388124,0,0,19
4328,0,0.391720233,0,0,0.195056627,0,0.048285889,0,0.218549128,0.146388124,0,0,19
4329,0,0.391732496,0,0,0,0,0.318147387,0,0,0,0.290120117,0,7
4330,0,0.392108508,0,0.013563502,0.148033977,0,0.264077271,0,0.046924236,0,0,0.135292506,21
4331,0,0.3921696,0,0.042990433,0,0.310204323,0,0,0.254635644,0,0,0,6
4332,0,0.392632624,0,0,0,0,0.318076541,0,0,0,0.289290835,0,7
4333,0,0.392807746,0,0,0,0.053250346,0.106500692,0,0.447441217,0,0,0,2
4334,0,0.394335212,0,0,0.121682937,0,0.032311288,0,0.435858655,0.015811907,0,0,5
4335,0,0.395048994,0.049097473,0,0.098194946,0.155956679,0.023826715,0,0.277875193,0,0,0,2
4336,0,0.395287958,0.062303665,0,0.12460733,0,0.25013089,0,0.167670157,0,0,0,2
4337,0,0.395416064,0.049143093,0,0.098286186,0.15610159,0.023848854,0,0.277204212,0,0,0,2
4338,0,0.396218487,0,0.070588235,0,0.12394958,0.285294118,0,0,0,0.12394958,0,7
4339,0,0.396719858,0,0,0.340868794,0,0,0,0.262411348,0,0,0,5
4340,0,0.396719858,0,0,0.340868794,0,0,0,0.262411348,0,0,0,5
4341,0,0.397072072,0,0,0.248423423,0,0.053490991,0,0.301013514,0,0,0,5
4342,0,0.397559258,0,0,0.227998123,0,0.008096691,0,0.010326215,0.328972072,0,0.027047641,10
4343,0,0.397931655,0,0,0,0,0.304968525,0,0,0,0.29709982,0,7
4344,0,0.397959184,0.167517007,0,0.202380952,0,0,0,0.198979592,0.033163265,0,0,2
4345,0,0.398736842,0,0.021894737,0.283894737,0,0,0,0.273578947,0,0,0.021894737,14
4346,0,0.399554193,0,0,0.121203678,0,0.032738924,0,0.398439677,0.032042352,0,0.016021176,5
4347,0,0.399621429,0,0,0.261672594,0,0.010496731,0,0.328209246,0,0,0,14
4348,0,0.4,0,0.005263158,0,0.157894737,0,0,0.436842105,0,0,0,2
4349,0,0.4,0,0,0,0,0.6,0,0,0,0,0,16
4350,0,0.4,0.1,0,0,0,0,0,0.1,0,0.4,0,2
4351,0,0.400204893,0,0.043871279,0,0.296070869,0,0,0.259852959,0,0,0,6
4352,0,0.400389864,0,0,0.299805068,0,0,0,0.299805068,0,0,0,5
4353,0,0.401976936,0,0,0,0,0,0.18616145,0,0.187808896,0,0.224052718,3
4354,0,0.402846011,0,0,0.123496527,0,0.20252414,0,0.13145858,0.139674742,0,0,14
4355,0,0.402850261,0,0,0.292586645,0,0.006556938,0,0,0.298006155,0,0,10
4356,0,0.403432836,0,0,0.197238806,0,0.00880597,0,0,0.322164179,0,0.068358209,10
4357,0,0.404607398,0,0.023145144,0.26562838,0,0,0,0.267899632,0,0,0.038719446,12
4358,0,0.404662283,0,0.023311417,0,0,0.5720263,0,0,0,0,0,16
4359,0,0.404694903,0.0143589,0,0.012242346,0.008225702,0.020059167,0,0.424224932,0.004160954,0,0.112033095,19
4360,0,0.406254103,0.016412097,0,0.009715961,0.007155674,0.01995711,0,0.395312705,0.011466585,0,0.133725765,19
4361,0,0.406322104,0,0.050184587,0,0.242962621,0.029187817,0,0.264651592,0,0.006691278,0,16
4362,0,0.406459278,0,0.121948585,0,0.217541586,0,0,0.247785699,0,0.006264852,0,16
4363,0,0.407142584,0.180952259,0,0,0,0,0,0.09047613,0,0.050000638,0.271428389,2
4364,0,0.408092119,0,0.025987746,0.264103106,0,0,0,0.266744137,0,0,0.035072892,12
4365,0,0.408257384,0,0,0.591742616,0,0,0,0,0,0,0,5
4366,0,0.409695537,0.009432188,0,0.013409292,0.001827318,0.236664606,0,0.167548975,0.148362132,0,0.013059952,19
4367,0,0.409764349,0,0,0,0.262424172,0,0,0.22369342,0,0,0.104118059,19
4368,0,0.409904599,0.05102369,0,0.102047379,0,0,0,0.437024333,0,0,0,2
4369,0,0.411025995,0,0.127464523,0.167838754,0,0.048223032,0,0.136129599,0.059902047,0,0.049416049,14
4370,0,0.411049724,0,0.263535912,0,0.217679558,0.064640884,0,0.043093923,0,0,0,16
4371,0,0.411607143,0.061607143,0,0,0.303348214,0.094642857,0,0,0.128794643,0,0,3
4372,0,0.4125,0,0.0875,0,0.1,0.1,0,0.2,0,0.1,0,2
4373,0,0.414457323,0,0,0,0,0,0,0.585542677,0,0,0,2
4374,0,0.41457029,0,0.075697211,0,0.216050085,0.024815026,0,0.261126921,0,0.007740467,0,16
4375,0,0.414615676,0,0.028145904,0,0.267701628,0,0,0.289536792,0,0,0,16
4376,0,0.415171289,0.077650897,0,0.155301794,0,0,0,0.35187602,0,0,0,2
4377,0,0.415204344,0,0,0.22326379,0,0.0056016,0,0.010060017,0.320948843,0,0.024921406,10
4378,0,0.41580756,0,0,0.034364261,0.219931271,0,0,0.254295533,0.048109966,0,0.027491409,2
4379,0,0.416392092,0,0,0.291803954,0,0,0,0.291803954,0,0,0,21
4380,0,0.416392092,0,0,0.291803954,0,0,0,0.291803954,0,0,0,21
4381,0,0.416666667,0,0.104166667,0.104166667,0,0.125,0,0.125,0.125,0,0,2
4382,0,0.416666667,0,0.104166667,0.104166667,0,0.125,0,0.125,0.125,0,0,14
4383,0,0.416914123,0.056538781,0,0.113077563,0.084451835,0.027437938,0,0.264045611,0,0.037534149,0,2
4384,0,0.418532869,0,0,0,0.273264596,0,0,0.308202535,0,0,0,16
4385,0,0.418913834,0,0,0,0.293365107,0,0,0.287721059,0,0,0,16
4386,0,0.419193742,0,0,0.262575211,0,0,0,0.318231047,0,0,0,14
4387,0,0.421726074,0,0.14061888,0,0.218827523,0,0,0.218827523,0,0,0,18
4388,0,0.421748516,0,0,0.330005397,0,0,0,0.218294657,0,0,0.02995143,10
4389,0,0.421913146,0,0,0.16127839,0,0.216912037,0,0,0.136346823,0,0.063549604,19
4390,0,0.422094279,0,0,0.050497781,0,0.405901403,0,0,0.121506537,0,0,19
4391,0,0.422751773,0,0,0,0.217588652,0,0,0.326468085,0,0,0.033191489,18
4392,0,0.423076923,0,0.009615385,0,0.288461538,0,0,0.201923077,0.076923077,0,0,2
4393,0,0.423183465,0,0.030257831,0,0.202216066,0,0,0.301512892,0,0.042829746,0,16
4394,0,0.423472147,0,0.257977285,0,0.213088156,0.063277447,0,0.042184965,0,0,0,16
4395,0,0.423744691,0,0.014676493,0.212403198,0,0.014051961,0,0.309330502,0,0,0.025793155,5
4396,0,0.42391174,0,0,0,0.230123516,0,0,0.325458688,0,0.020506056,0,7
4397,0,0.424467398,0,0,0.075532602,0,0.424467398,0,0,0,0,0.075532602,19
4398,0,0.425173648,0,0.012418438,0,0.024836876,0.312776258,0,0.187539465,0,0.024836876,0.012418438,7
4399,0,0.426470588,0,0.073529412,0,0.058823529,0.235294118,0,0.058823529,0,0.147058824,0,2
4400,0,0.427385266,0,0,0,0,0.38647343,0,0,0,0.186141304,0,24
4401,0,0.427670311,0,0,0.323380992,0,0,0,0.248948696,0,0,0,5
4402,0,0.427686631,0,0,0,0.260064571,0,0,0.226461092,0,0,0.085787705,19
4403,0,0.427960112,0,0,0.010621633,0,0.32659611,0,0,0.234822145,0,0,19
4404,0,0.428590731,0,0.113227942,0.164842589,0,0.045061478,0,0.130658019,0.064518308,0,0.053100932,14
4405,0,0.429900103,0,0,0.181880813,0,0.067171891,0,0.321047193,0,0,0,14
4406,0,0.42994012,0,0,0.28502994,0,0,0,0.28502994,0,0,0,5
4407,0,0.432485549,0.055028902,0,0.110057803,0.082196532,0.108901734,0,0.174797688,0,0.036531792,0,2
4408,0,0.433298446,0,0,0.377425328,0,0,0,0.189276226,0,0,0,21
4409,0,0.433628319,0.068584071,0,0,0,0,0,0,0.431415929,0,0.066371681,10
4410,0,0.433701657,0.107734807,0,0.162983425,0,0,0,0,0.29558011,0,0,24
4411,0,0.433701657,0.107734807,0,0.162983425,0,0,0,0,0.29558011,0,0,24
4412,0,0.43373494,0,0.437852677,0,0,0.128412384,0,0,0,0,0,16
4413,0,0.433861164,0,0,0.378198976,0,0,0,0.187939859,0,0,0,21
4414,0,0.43422389,0,0,0,0,0,0,0.56577611,0,0,0,2
4415,0,0.434736842,0,0,0.093397129,0,0.2815311,0,0.087368421,0.08354067,0,0.019425837,14
4416,0,0.435237757,0,0.036550745,0,0.190915543,0.018275373,0,0.267033357,0,0.051987225,0,16
4417,0,0.435403406,0.081885429,0,0.163770858,0.066574918,0.106313435,0,0.146051953,0,0,0,2
4418,0,0.435927152,0,0,0,0.336258278,0,0,0.22781457,0,0,0,6
4419,0,0.436082282,0,0.032440495,0.345161892,0,0.018519669,0,0.149275993,0,0,0.018519669,10
4420,0,0.436363636,0,0.090909091,0,0.145454545,0.145454545,0,0.072727273,0,0.109090909,0,2
4421,0,0.436403509,0,0,0.144736842,0,0.053453947,0,0.333607456,0,0,0.031798246,14
4422,0,0.437746775,0,0.015530403,0,0.031060805,0.328507502,0,0.140563306,0,0.031060805,0.015530403,7
4423,0,0.437746775,0,0.015530403,0,0.031060805,0.328507502,0,0.140563306,0,0.031060805,0.015530403,7
4424,0,0.437829294,0,0.015542677,0,0.031085353,0.328240253,0,0.140674394,0,0.031085353,0.015542677,7
4425,0,0.437829294,0,0.015542677,0,0.031085353,0.328240253,0,0.140674394,0,0.031085353,0.015542677,7
4426,0,0.437837838,0,0.009009009,0,0.012612613,0.007207207,0,0.533333333,0,0,0,2
4427,0,0.438356164,0,0.01369863,0,0.157534247,0,0,0.390410959,0,0,0,2
4428,0,0.43987799,0,0.153636218,0,0.203242896,0,0,0.203242896,0,0,0,18
4429,0,0.439909797,0.011814594,0,0.009780131,0.006667157,0.023384072,0,0.430399294,0.010441944,0,0.06760301,19
4430,0,0.439950095,0,0,0.222076302,0,0.007420054,0,0,0.308359052,0,0.022194497,10
4431,0,0.440251572,0,0,0,0.295597484,0,0,0.264150943,0,0,0,2
4432,0,0.442783883,0.023247863,0,0.046495726,0.232673993,0.033846154,0,0.220952381,0,0,0,2
4433,0,0.442848937,0,0,0.361860999,0,0.010338886,0,0,0.184951177,0,0,10
4434,0,0.44375,0,0.04375,0,0.175,0.05,0,0.175,0,0.1125,0,2
4435,0,0.444541485,0.083144105,0,0.16628821,0,0,0,0.306026201,0,0,0,2
4436,0,0.445729304,0,0,0.103372755,0,0.187647832,0,0.129040736,0.134209374,0,0,14
4437,0,0.445813282,0,0.075264678,0,0.173628489,0,0,0,0,0.305293551,0,16
4438,0,0.446282768,0,0,0,0.275247099,0,0,0.278470133,0,0,0,2
4439,0,0.446392552,0,0.039255237,0,0,0.092474787,0,0.216602017,0,0.134988363,0.070287044,21
4440,0,0.44695071,0.040100251,0,0.103472968,0,0.052392887,0,0,0.313163862,0,0.043919322,10
4441,0,0.451539626,0,0.238263503,0,0,0.150176678,0,0,0,0,0.160020192,5
4442,0,0.452911392,0,0.235443038,0,0,0.153417722,0,0,0,0,0.158227848,5
4443,0,0.453437183,0,0,0,0,0.356925161,0,0,0,0.189637657,0,24
4444,0,0.453600406,0,0.234787018,0,0,0.153144016,0,0,0,0,0.15846856,5
4445,0,0.454545455,0,0,0,0,0.227272727,0,0.090909091,0,0.227272727,0,2
4446,0,0.454752234,0,0.042729488,0,0,0.102193339,0,0.232006499,0,0.09114541,0.07717303,21
4447,0,0.454753432,0,0.237671581,0,0,0.150737163,0,0,0,0,0.156837824,5
4448,0,0.45482389,0,0.015058703,0,0.030117407,0.318529862,0,0.136294028,0,0.030117407,0.015058703,7
4449,0,0.455119215,0,0,0,0,0.399018233,0,0,0,0.145862553,0,16
4450,0,0.455544311,0,0,0.36301865,0,0,0,0.181437039,0,0,0,21
4451,0,0.455680082,0,0.233825777,0,0,0.150534896,0,0,0,0,0.159959246,5
4452,0,0.45602855,0,0.236808565,0,0,0.151924548,0,0,0,0,0.155238338,5
4453,0,0.456598805,0,0,0,0.208345994,0.060467943,0,0.131064519,0,0,0.143522739,19
4454,0,0.457171457,0,0,0,0.271414271,0,0,0.271414271,0,0,0,16
4455,0,0.457905364,0,0,0.091826881,0,0.225967869,0,0.117548942,0.106750944,0,0,14
4456,0,0.458249352,0,0,0.360783185,0,0,0,0.180967463,0,0,0,21
4457,0,0.458452907,0.017798988,0,0.006642376,0.010705188,0.022764647,0,0.296682037,0.00461097,0,0.182342888,19
4458,0,0.458953309,0,0.235761929,0,0,0.153412006,0,0,0,0,0.151872755,5
4459,0,0.460339584,0,0.093005575,0,0,0.079827674,0,0.178915357,0,0.065255955,0.122655854,21
4460,0,0.460468682,0,0,0.120565046,0.011826544,0.208497591,0,0.093407797,0.105234341,0,0,14
4461,0,0.460554371,0,0,0.097895615,0,0.289422453,0,0.079540187,0.072587374,0,0,14
4462,0,0.461638492,0,0,0.33159948,0,0.015604681,0,0,0.183355007,0,0.007802341,10
4463,0,0.461686561,0,0,0,0.153125401,0.100372224,0,0.184828648,0,0.099987165,0,2
4464,0,0.462510531,0,0.012426285,0,0.02485257,0.287910699,0,0.175021061,0,0.02485257,0.012426285,7
4465,0,0.462721146,0,0.050126369,0,0.02485257,0.262426285,0,0.112468408,0,0.074978939,0.012426285,7
4466,0,0.462721146,0,0.050126369,0,0.02485257,0.262426285,0,0.112468408,0,0.074978939,0.012426285,7
4467,0,0.463511697,0,0,0.20333423,0,0.006345792,0,0.00946491,0.292820651,0,0.024522721,10
4468,0,0.465007776,0,0.028484898,0,0.130146517,0,0,0.025210772,0,0.351150037,0,23
4469,0,0.466298142,0,0,0.004498961,0.021385196,0.193899167,0,0.190913309,0.107854016,0,0.015151209,19
4470,0,0.467239126,0,0,0,0.178551428,0,0,0.329382117,0,0,0.024827329,19
4471,0,0.467529297,0.058105469,0,0.116210938,0.086791992,0.086791992,0,0.184570313,0,0,0,2
4472,0,0.467759126,0,0,0.241939782,0,0.023048228,0,0.267252864,0,0,0,14
4473,0,0.467948718,0,0,0.155982906,0,0.204594017,0,0.029780983,0.141693376,0,0,5
4474,0,0.468686412,0,0,0.322179516,0,0,0,0.183811892,0,0,0.02532218,10
4475,0,0.468756665,0,0.050757091,0,0.02516528,0.2657283,0,0.113883557,0,0.063126466,0.01258264,7
4476,0,0.468756665,0,0.050757091,0,0.02516528,0.2657283,0,0.113883557,0,0.063126466,0.01258264,7
4477,0,0.469110189,0.074458276,0,0,0.144075611,0,0,0.157445828,0,0,0.154910097,19
4478,0,0.470649114,0,0.053444279,0.139716841,0,0.077289286,0,0.114505713,0.028440139,0,0.115954628,14
4479,0,0.470649114,0,0.053444279,0.139716841,0,0.077289286,0,0.114505713,0.028440139,0,0.115954628,14
4480,0,0.470663741,0,0.053455343,0.139745766,0,0.077263881,0,0.114570825,0.028446027,0,0.115854416,14
4481,0,0.470663741,0,0.053455343,0.139745766,0,0.077263881,0,0.114570825,0.028446027,0,0.115854416,14
4482,0,0.470663741,0,0.053455343,0.139745766,0,0.077263881,0,0.114570825,0.028446027,0,0.115854416,14
4483,0,0.470663741,0,0.053455343,0.139745766,0,0.077263881,0,0.114570825,0.028446027,0,0.115854416,14
4484,0,0.470668599,0,0.053446491,0.139722625,0,0.077251087,0,0.114551853,0.028441316,0,0.115918029,14
4485,0,0.470668599,0,0.053446491,0.139722625,0,0.077251087,0,0.114551853,0.028441316,0,0.115918029,14
4486,0,0.47100684,0,0.028988149,0,0.328491143,0,0,0.171513868,0,0,0,2
4487,0,0.471539792,0,0,0.115311419,0,0.224480969,0,0.094896194,0.093771626,0,0,14
4488,0,0.472859009,0.056538781,0,0.113077563,0.055944887,0.055944887,0,0.208100725,0,0.037534149,0,2
4489,0,0.474147872,0,0.009397429,0,0.318572956,0,0,0.197881743,0,0,0,2
4490,0,0.475456826,0,0.040487281,0.133285561,0,0.078466499,0,0.071658904,0.181655321,0,0.018989609,14
4491,0,0.47606383,0,0,0.177577741,0,0.004756547,0,0.009001637,0.294547872,0,0.038052373,10
4492,0,0.477726575,0,0.107526882,0,0.01843318,0.147465438,0,0.248847926,0,0,0,2
4493,0,0.478094195,0,0,0,0.087075575,0,0,0.391201168,0,0.043629062,0,18
4494,0,0.478094195,0,0,0,0.087075575,0,0,0.391201168,0,0.043629062,0,18
4495,0,0.480950756,0,0,0.065506653,0,0.339815763,0,0,0.113726828,0,0,19
4496,0,0.482817869,0.09087438,0,0.181748759,0,0,0,0.244558992,0,0,0,2
4497,0,0.482889734,0,0.303639326,0,0,0,0,0.21347094,0,0,0,21
4498,0,0.484392844,0.09059764,0,0.18119528,0,0,0,0.243814237,0,0,0,2
4499,0,0.487947473,0,0,0.283908976,0,0,0,0.228143551,0,0,0,21
4500,0,0.48846511,0,0.001512337,0,0,0.499230565,0,0,0,0.010791987,0,7
4501,0,0.490364661,0,0,0,0,0.341239253,0,0,0,0.052772013,0.115624074,24
4502,0,0.491694352,0,0.033222591,0.033222591,0.142857143,0,0,0.299003322,0,0,0,14
4503,0,0.491751932,0,0,0.252731955,0,0,0,0.255516113,0,0,0,5
4504,0,0.491893396,0,0,0.25266161,0,0,0,0.255444993,0,0,0,5
4505,0,0.491893396,0,0,0.25266161,0,0,0,0.255444993,0,0,0,5
4506,0,0.492765355,0,0,0.233760439,0,0,0,0.145014507,0.128459699,0,0,14
4507,0,0.495826377,0,0,0,0,0.405119644,0,0,0,0.099053979,0,24
4508,0,0.497575978,0,0,0,0.116694787,0,0,0.385729236,0,0,0,2
4509,0,0.498126703,0.099625341,0.099625341,0.099625341,0.202997275,0,0,0,0,0,0,18
4510,0,0.5,0,0,0,0,0.333333333,0,0.166666667,0,0,0,7
4511,0,0.5,0,0,0,0.25,0,0,0.25,0,0,0,2
4512,0,0.5,0,0,0,0.307692308,0,0,0.192307692,0,0,0,2
4513,0,0.500159864,0,0.054247043,0.142438453,0,0.040925077,0,0.115528083,0.050836619,0,0.095864862,14
4514,0,0.500647948,0,0.038444924,0,0.025485961,0.269114471,0,0.115334773,0,0.038228942,0.012742981,7
4515,0,0.501396648,0,0,0.249301676,0,0,0,0.249301676,0,0,0,5
4516,0,0.503506311,0,0,0.248246844,0,0,0,0,0.248246844,0,0,5
4517,0,0.503838959,0,0,0.007566239,0.064243236,0.082418963,0,0.202920401,0.060418237,0,0.078593964,19
4518,0,0.503879728,0.019075331,0,0,0,0.302618817,0,0,0.174426124,0,0,19
4519,0,0.504049417,0.015511325,0,0.026492793,0,0.334111187,0,0,0.119835278,0,0,19
4520,0,0.505138796,0,0,0,0.200364999,0,0,0.172413793,0,0,0.122082413,19
4521,0,0.505486467,0,0,0,0.107900512,0,0,0.228237015,0,0.158376006,0,7
4522,0,0.509090909,0,0,0,0.327272727,0,0,0.163636364,0,0,0,2
4523,0,0.509540017,0.128867574,0,0.035787954,0,0.09220297,0,0.125,0,0,0.108601485,19
4524,0,0.509777659,0,0,0,0,0,0,0,0.490222341,0,0,1
4525,0,0.512067841,0,0,0.026092629,0,0,0.46183953,0,0,0,0,3
4526,0,0.512585674,0,0,0.128889428,0,0.014253654,0,0.337296051,0.006975193,0,0,5
4527,0,0.514147221,0,0,0.098072371,0,0.026490813,0,0.322398828,0.025927178,0,0.012963589,5
4528,0,0.514683691,0,0,0.16610563,0,0,0,0.319210679,0,0,0,5
4529,0,0.517756959,0,0,0,0.106246477,0.029554667,0,0.321047969,0,0.025393928,0,2
4530,0,0.519462177,0,0,0,0.074035365,0.007711429,0,0.307750975,0.005734139,0,0.085305915,19
4531,0,0.520325203,0,0,0,0.089430894,0,0,0.390243902,0,0,0,2
4532,0,0.520468738,0,0,0.214324262,0,0.018117339,0,0.220491866,0.017731863,0,0.008865932,5
4533,0,0.520571234,0,0.037742265,0.138274963,0,0.037798935,0,0.109599909,0.054119914,0,0.10189278,14
4534,0,0.520575898,0,0.037750822,0.138306314,0,0.037807505,0,0.109624759,0.054132185,0,0.101802517,14
4535,0,0.522026432,0,0.477973568,0,0,0,0,0,0,0,0,16
4536,0,0.529870709,0,0.260811413,0,0,0.209317878,0,0,0,0,0,16
4537,0,0.53023007,0.345104334,0,0,0,0,0,0,0.124665597,0,0,17
4538,0,0.53125,0,0,0,0.1875,0,0,0.28125,0,0,0,2
4539,0,0.53125,0,0.128125,0,0.115234375,0,0,0.115234375,0,0.11015625,0,7
4540,0,0.531382271,0.024307655,0,0,0.123110412,0,0,0.169790785,0,0,0.151408877,19
4541,0,0.532313764,0,0,0,0,0,0,0,0.467686236,0,0,15
4542,0,0.533438375,0,0,0,0,0.12394958,0,0,0.24789916,0,0.094712885,5
4543,0,0.533538936,0,0,0,0.085334288,0.030262143,0,0.320272056,0,0.030592576,0,2
4544,0,0.533612404,0,0,0,0.065710115,0.03026631,0,0.34014486,0,0.03026631,0,2
